name,MinorMasterId,MLBAMId,age,level,team,Position,Bats,pscore,score_p,pa,woba,xwoba,wrcplus,iso,bbrate,krate,chaserate,whiffrate,zcontact,ev90,maxev,barrelpa,bat_speed,spd,savant_url,UPURL
Kenny Piper,sa3017664,700652.0,27,AA,TBR,C,0,7.072902951748249,0.13479052823315119,220,0.3582831653830123,0.0,114.8705796380689,0.24210526300000001,10.0,29.090909,33.20754716981132,30.415754923413573,82.4503311258278,0.0,0.0,0.0,0.0,4.688183597685496,Kenny-Piper-700652,/players/kenneth-piper/sa3017664/stats/batting
David McCabe,sa3019964,678173.0,26,AA,ATL,1B/3B,0,13.28496045362814,0.3970856102003643,220,0.4151393036950719,0.0,150.5581244684961,0.29787234100000004,13.1818181,24.5454545,26.804123711340214,28.8265306122449,85.33834586466166,0.0,0.0,0.0,0.0,1.3591030542070166,David-McCabe-678173,/players/david-mccabe/sa3019964/stats/batting
J.T. Arruda,sa3010036,686793.0,28,AA,SEA,2B/SS,0,5.255413981003533,0.07832422586520947,220,0.3374325709605436,0.0,106.381746177677,0.103825136,15.9090909,27.2727272,22.794117647058826,30.76923076923077,80.41237113402062,0.0,0.0,0.0,0.0,6.157472401325947,J.T.-Arruda-686793,/players/jordan-arruda/sa3010036/stats/batting
Dylan Campbell,sa3022751,694749.0,23,AA,PHI,OF,0,17.67527393373453,0.5683060109289617,218,0.3038764922849594,0.0,74.21155016520183,0.19597989899999999,8.2568807,24.770642199999998,29.958391123439664,29.16666666666667,81.76943699731903,0.0,0.0,0.0,0.0,7.129184066556088,Dylan-Campbell-694749,/players/dylan-campbell/sa3022751/stats/batting
Austin Overn,sa3025408,702556.0,23,AA,TBR,OF,0,27.78060472781637,0.8852459016393442,217,0.4099313857943513,0.0,147.05820546446262,0.239583333,10.1382488,30.414746500000003,25.413223140495862,30.919220055710305,79.47761194029852,0.0,0.0,0.0,0.0,9.183415516533609,Austin-Overn-702556,/players/austin-overn/sa3025408/stats/batting
Kehden Hettiger,sa3022812,800607.0,22,AA,PHI,C/1B,0,18.971072936756467,0.604735883424408,217,0.3156342583673972,0.0,81.66798160474951,0.177777777,15.6682027,34.5622119,27.255985267034998,32.16957605985037,75.38461538461539,0.0,0.0,0.0,0.0,3.8203279002939916,Kehden-Hettiger-800607,/players/kehden-hettiger/sa3022812/stats/batting
Ryan Ignoffo,sa3022573,813883.0,25,AA,MIA,C,0,16.589962635704865,0.5300546448087432,216,0.3224469168241634,0.0,91.70468095963652,0.110526316,9.259259199999999,14.814814800000002,28.50356294536817,21.301775147929,88.53211009174312,0.0,0.0,0.0,0.0,7.091349861255621,Ryan-Ignoffo-813883,/players/ryan-ignoffo/sa3022573/stats/batting
Ambioris Tavarez,sa3019895,694222.0,22,AA,ATL,2B/SS,0,14.245093262688382,0.43897996357012753,216,0.2843317530221409,0.0,69.03770686659584,0.123655914,12.5,36.1111111,23.963963963963966,41.60401002506266,74.57627118644069,0.0,0.0,0.0,0.0,5.447481336955591,Ambioris-Tavarez-694222,/players/ambioris-tavarez/sa3019895/stats/batting
Carson Tucker,sa3014470,691020.0,24,AA,SDP,2B/SS,0,15.182972679160738,0.47358834244080145,215,0.3284452477166819,0.0,97.39196629828122,0.10256410199999999,7.441860399999999,26.046511600000002,35.034802784222734,27.621483375959077,81.37651821862349,0.0,0.0,0.0,0.0,6.745914778130031,Carson-Tucker-691020,/players/carson-tucker/sa3014470/stats/batting
Kai Roberts,sa3025255,805956.0,25,AA,SDP,OF,0,8.992502432904754,0.20947176684881602,214,0.2928596818910062,0.0,75.48102415414449,0.084745763,10.2803738,34.1121495,31.182795698924732,35.945945945945944,76.82926829268294,0.0,0.0,0.0,0.0,7.488506319363508,Kai-Roberts-805956,/players/kai-roberts/sa3025255/stats/batting
Jacob Reimer,sa3020416,702544.0,22,AA,NYM,3B,0,26.912061874000553,0.8615664845173042,214,0.32729044473059826,0.0,98.3820389030038,0.17877095,14.485981299999999,26.635514,24.52830188679245,27.53623188405797,79.21568627450979,0.0,0.0,0.0,0.0,5.951142843833408,Jacob-Reimer-702544,/players/jacob-reimer/sa3020416/stats/batting
Colby Shelton,sa3042129,701333.0,23,AA,CHW,2B/3B/SS,0,14.886347513862484,0.46265938069216755,214,0.26953540665442954,0.0,60.34738046980146,0.184615385,6.5420560000000005,24.299065399999996,31.896551724137932,28.883495145631066,86.4406779661017,0.0,0.0,0.0,0.0,5.394738750638112,Colby-Shelton-701333,/players/colby-shelton/sa3042129/stats/batting
Connor Scott,sa3008080,669002.0,26,AA,KCR,OF,0,4.180889718732353,0.04735883424408015,214,0.2689993250937689,0.0,50.69093239113439,0.136842105,7.943925200000001,30.3738317,34.13043478260869,35.60975609756097,77.5,0.0,0.0,0.0,0.0,3.8986717999099154,Connor-Scott-669002,/players/connor-scott/sa3008080/stats/batting
David Calabrese,sa3014507,683341.0,23,AA,LAA,OF,0,15.847681999500198,0.5063752276867031,214,0.2847918438685449,0.0,71.74987379634466,0.10526315800000001,9.345794300000001,21.4953271,31.30434782608696,27.925531914893607,84.94208494208495,0.0,0.0,0.0,0.0,4.113024082246148,David-Calabrese-683341,/players/david-calabrese/sa3014507/stats/batting
Jordan Sprinkle,sa3019925,688394.0,25,AA,CHW,SS,0,14.20534368697923,0.4371584699453552,213,0.3246490655903611,0.0,94.69469810484979,0.086956521,8.9201877,23.0046948,30.53763440860215,23.433242506811986,82.41758241758241,0.0,0.0,0.0,0.0,6.306067685042742,Jordan-Sprinkle-688394,/players/jordan-sprinkle/sa3019925/stats/batting
Arturo Disla,sa3022618,815697.0,25,AA,TEX,1B,0,13.894219160840786,0.4207650273224044,212,0.3875719428062439,0.0,123.52096678964381,0.22826086899999998,11.320754699999998,24.5283018,36.38297872340426,34.11214953271028,79.07801418439715,0.0,0.0,0.0,0.0,3.53991595875,Arturo-Disla-815697,/players/arturo-disla/sa3022618/stats/batting
Cortland Lawson,sa3020202,687751.0,26,AA,WSN,SS,0,6.9197392292142155,0.12750455373406194,212,0.3107136776097013,0.0,87.41615084504902,0.129032258,8.9622641,29.245283,26.806526806526808,30.458221024258762,76.92307692307693,0.0,0.0,0.0,0.0,2.899071059258031,Cortland-Lawson-687751,/players/cortland-lawson/sa3020202/stats/batting
Sean Keys,sa3025317,815873.0,23,AA,TOR,1B/DH,0,27.71571087713752,0.8816029143897997,209,0.4273130191121125,0.0,158.08617988838353,0.296511628,13.3971291,24.4019138,34.8605577689243,28.82205513784461,85.13011152416357,0.0,0.0,0.0,0.0,5.269966155990918,Sean-Keys-815873,/players/sean-keys/35094/stats/batting
Nick Raposo,sa3015018,695596.0,28,AA,SEA,C,0,5.003663676796168,0.07468123861566485,209,0.35194489830418635,0.0,115.31735693516848,0.12,13.875598000000002,24.4019138,31.340206185567013,28.686327077747997,78.90295358649789,0.0,0.0,0.0,0.0,5.597099810773788,Nick-Raposo-695596,/players/nicholas-raposo/sa3015018/stats/batting
Trey Paige,sa3022440,813852.0,25,AA,STL,1B/3B,0,13.960458576083159,0.4262295081967213,208,0.3085337089231381,0.0,74.1984948668195,0.11904761900000001,16.3461538,24.5192307,26.706827309236946,31.78082191780823,81.71641791044777,0.0,0.0,0.0,0.0,6.5476498619666685,Trey-Paige-813852,/players/trey-paige/sa3022440/stats/batting
Danny Serretti,sa3019967,681400.0,26,AA,ARI,2B/3B/SS,0,16.480040386048866,0.5282331511839709,208,0.4426435376135048,0.0,142.47614716690677,0.270440252,20.1923076,21.634615300000004,20.224719101123604,24.431818181818183,83.98576512455516,0.0,0.0,0.0,0.0,6.235178842871537,Danny-Serretti-681400,/players/daniel-serretti/sa3019967/stats/batting
Javier Rivas,sa3015589,691922.0,23,AA,PIT,3B/SS,0,12.977260976450074,0.366120218579235,207,0.2970854228245463,0.0,73.35855494680862,0.18324607399999998,6.2801932,24.6376811,46.719160104986884,31.725888324873093,75.70850202429149,0.0,0.0,0.0,0.0,6.4077928628524745,Javier-Rivas-691922,/players/javier-rivas/sa3015589/stats/batting
Rudy Martin Jr.,sa829374,657675.0,30,AA,KCR,OF,0,2.805545112090314,0.020036429872495445,207,0.3731819103606305,0.0,114.83881216326807,0.145454546,16.4251207,23.6714975,20.15655577299413,22.756410256410252,85.43307086614173,0.0,0.0,0.0,0.0,7.0153585188402054,Rudy-Martin-Jr.-657675,/players/rudy-martin/sa829374/stats/batting
Kevin Kilpatrick Jr.,sa3019891,687201.0,25,AA,ATL,OF,0,12.040519161557848,0.3333333333333333,204,0.30287529937192503,0.0,80.59420826485508,0.1,9.8039215,27.941176399999996,31.77189409368636,27.86458333333333,83.76383763837639,0.0,0.0,0.0,0.0,7.919228122096334,Kevin-Kilpatrick-Jr.-687201,/players/kevin-kilpatrick/sa3019891/stats/batting
Julian Brock,sa3023424,683149.0,25,AA,TEX,C,0,8.639225551612068,0.1930783242258652,204,0.2896029680382972,0.0,63.19896576887991,0.118644068,11.7647058,32.843137199999994,27.293577981651374,30.78947368421053,82.14285714285714,0.0,0.0,0.0,0.0,2.740346368865546,Julian-Brock-683149,/players/julian-brock/sa3023424/stats/batting
Ryan Spikes,sa3017792,691797.0,23,AA,TBR,2B/3B/OF,0,13.745423069369375,0.4134790528233151,204,0.3220657142512317,0.0,92.29954512553176,0.19680851,5.8823529,33.3333333,38.369304556354926,39.25729442970823,75.7201646090535,0.0,0.0,0.0,0.0,8.605355472404117,Ryan-Spikes-691797,/players/ryan-spikes/sa3017792/stats/batting
Aaron Parker,sa3025152,801590.0,23,AA,TOR,C,0,22.569477602373627,0.7340619307832422,203,0.3850833513949177,0.0,131.30535946378998,0.22543352600000002,13.7931034,28.0788177,32.67326732673268,31.25,77.72727272727272,0.0,0.0,0.0,0.0,3.7835609619380732,Aaron-Parker-801590,/players/aaron-parker/sa3025152/stats/batting
Lucas Spence,sa3025371,828599.0,23,AA,HOU,OF,0,28.06432667962153,0.8961748633879781,202,0.3646400336602434,0.0,113.82189211286128,0.163742691,9.4059405,20.2970297,27.02702702702703,23.728813559322035,87.35177865612648,0.0,0.0,0.0,0.0,7.851727198761242,Lucas-Spence-828599,/players/lucas-spence/sa3042835/stats/batting
Rainiel Rodriguez,sa3023987,823787.0,19,AA,STL,C,0,24.538500950626265,0.7996357012750456,202,0.3613889851782582,0.0,106.74283898970259,0.174418605,11.3861386,26.7326732,31.30434782608696,31.578947368421048,80.84291187739464,0.0,0.0,0.0,0.0,4.946437028679647,Rainiel-Rodriguez-823787,/players/rainiel-rodriguez/sa3023987/stats/batting
Luke Mann,sa3022529,680996.0,26,AA,ATH,1B/3B,0,3.8508194777797997,0.04371584699453552,201,0.2527479693293572,0.0,41.11652939945032,0.09836065599999999,7.9601989999999985,35.8208955,30.9255079006772,35.11450381679389,78.8888888888889,0.0,0.0,0.0,0.0,3.4834964318167883,Luke-Mann-680996,/players/luke-mann/sa3022529/stats/batting
Lonnie White Jr.,sa3017628,696145.0,23,AA,PIT,OF,0,23.07051849598701,0.7595628415300546,201,0.3658731772531917,0.0,116.98173737631431,0.224137931,12.9353233,35.323383,21.44578313253012,36.14130434782609,70.74829931972789,0.0,0.0,0.0,0.0,6.64598461163208,Lonnie-White-Jr.-696145,/players/lonnie-white/sa3017628/stats/batting
Jaison Chourio,sa3018399,702693.0,21,AA,CLE,OF,0,35.297931252459776,0.97632058287796,201,0.367066262960434,0.0,123.42108978214212,0.161849711,12.9353233,19.9004975,24.05345211581292,23.529411764705877,83.89513108614233,0.0,0.0,0.0,0.0,6.831845182342472,Jaison-Chourio-702693,/players/jaison-chourio/sa3018399/stats/batting
Thayron Liranzo,sa3015790,699073.0,22,AA,DET,C,0,23.68865833076406,0.7723132969034608,201,0.34263134536458484,0.0,106.08639404037848,0.21739130399999998,16.915422799999998,27.860696500000003,25.10917030567685,36.14130434782609,78.43137254901961,0.0,0.0,0.0,0.0,4.235922555250523,Thayron-Liranzo-699073,/players/thayron-liranzo/sa3015790/stats/batting
Noah Mendlinger,sa3017001,702331.0,25,AA,STL,2B/OF,0,19.41417043103901,0.6229508196721312,199,0.36795103849478106,0.0,110.783262887117,0.10062893099999999,16.080402,9.0452261,25.46972860125261,15.522388059701493,93.95161290322581,0.0,0.0,0.0,0.0,2.4110897690996334,Noah-Mendlinger-702331,/players/noah-mendlinger/sa3017001/stats/batting
Mike Sirota,sa3042374,701527.0,23,AA,LAD,OF,0,33.05360738530171,0.9599271402550091,199,0.4532568766244093,0.0,168.26749268518094,0.21568627399999998,21.1055276,21.6080402,13.769751693002258,27.03583061889251,80.3030303030303,0.0,0.0,0.0,0.0,5.215971863519441,Mike-Sirota-701527,/players/michael-sirota/sa3042374/stats/batting
Victor Arias,sa3015636,692478.0,22,AA,TOR,OF,0,19.243047610717053,0.6193078324225865,199,0.3372911190866825,0.0,100.99692323102842,0.19892473100000002,6.0301507,22.613065300000002,32.279909706546285,31.42076502732241,81.64794007490637,0.0,0.0,0.0,0.0,5.15274696249985,Victor-Arias-692478,/players/victor-arias/sa3015636/stats/batting
Christian Knapczyk,sa3023425,694387.0,24,AA,CLE,2B,0,10.578049559926377,0.28233151183970856,199,0.2358791153041684,0.0,40.22603679415543,0.070588235,10.050251199999998,34.1708542,31.78654292343388,28.693181818181817,77.87610619469027,0.0,0.0,0.0,0.0,6.74311923539909,Christian-Knapczyk-694387,/players/christian-knapczyk/sa3023425/stats/batting
Shane Sasaki,sa3011754,687071.0,25,AA,CIN,OF,0,13.852066805686539,0.41712204007285975,198,0.3262492772286313,0.0,87.95043522425307,0.129411765,12.1212121,28.787878700000004,28.08510638297873,27.1978021978022,82.32931726907631,0.0,0.0,0.0,0.0,7.2475019728216115,Shane-Sasaki-687071,/players/shane-sasaki/sa3011754/stats/batting
Eduardo Garcia,sa3008751,682633.0,23,AA,MIL,SS,0,13.52810412756116,0.40255009107468126,197,0.29733636445805506,0.0,74.5472406741051,0.09941520400000001,10.152284199999999,25.380710600000004,35.4775828460039,32.24932249322493,78.92561983471073,0.0,0.0,0.0,0.0,5.200142262051156,Eduardo-Garcia-682633,/players/eduardo-garcia/sa3008751/stats/batting
Jace Bohrofen,sa3022653,690957.0,24,AA,TOR,OF,0,19.782790562121,0.639344262295082,197,0.3977226381979618,0.0,139.32082556771658,0.323529412,11.167512599999998,34.01015220000001,30.88552915766739,38.35978835978836,77.99227799227799,0.0,0.0,0.0,0.0,8.080590064689416,Jace-Bohrofen-690957,/players/jace-bohrofen/sa3022653/stats/batting
Jose Torres,sa3017396,686958.0,26,AA,COL,SS,0,4.406804461428768,0.051001821493624776,196,0.25006331590117603,0.0,44.33322267718575,0.118343195,8.6734693,32.1428571,29.015544041450767,37.058823529411775,71.19341563786008,0.0,0.0,0.0,0.0,5.276059439592505,Jose-Torres-686958,/players/jose-torres/sa3017396/stats/batting
Canyon Brown,sa3025630,701401.0,22,AA,KCR,C,0,9.932112167597461,0.25136612021857924,196,0.2543058930299221,0.0,41.643810829912525,0.098901099,5.102040799999999,26.5306122,38.66348448687351,33.531157270029674,80.58252427184465,0.0,0.0,0.0,0.0,5.205049549358802,Canyon-Brown-701401,/players/canyon-brown/sa3025630/stats/batting
Eric Brown Jr.,sa3019923,687521.0,25,AA,MIL,SS,0,16.460494687731117,0.5264116575591985,194,0.3258941520735161,0.0,92.34470542459,0.13664596199999998,15.4639175,23.195876199999997,23.376623376623375,25.418060200668894,86.55462184873949,0.0,0.0,0.0,0.0,5.544497827249444,Eric-Brown-Jr.-687521,/players/eric-brown/sa3019923/stats/batting
Ian Moller,sa3017171,695744.0,23,AA,TEX,C,0,19.969196097265648,0.6466302367941712,194,0.33837378426537,0.0,93.22840348833552,0.19512195100000002,12.8865979,30.927835,20.93541202672606,33.23262839879154,77.86561264822134,0.0,0.0,0.0,0.0,4.734033226950259,Ian-Moller-695744,/players/ian-moller/sa3017171/stats/batting
Gustavo Campero,sa3003242,672569.0,28,AA,LAA,OF,0,5.7366715906529535,0.08743169398907104,193,0.3739741332828999,0.0,127.32906198808737,0.167664671,7.7720207,13.4715025,34.71933471933472,24.24242424242424,81.32780082987551,0.0,0.0,0.0,0.0,5.9853976150771055,Gustavo-Campero-672569,/players/gustavo-campero/22707/stats/batting
Omar Hernandez,sa3010155,683427.0,24,AA,KCR,C,0,16.1887042251576,0.5136612021857924,193,0.32699774821167404,0.0,86.40204345265005,0.077844312,6.2176165,19.689119100000003,40.89709762532981,24.169184290030213,89.75609756097563,0.0,0.0,0.0,0.0,6.446780178466828,Omar-Hernandez-683427,/players/omar-hernandez/sa3010155/stats/batting
Cade Hunter,sa3020199,687192.0,25,AA,CIN,C,0,8.018983754342521,0.16029143897996356,192,0.2939353433127205,0.0,67.81210701893495,0.10759493699999999,13.0208333,32.2916666,29.59641255605381,36.56509695290859,82.52032520325203,0.0,0.0,0.0,0.0,3.370605091206188,Cade-Hunter-687192,/players/cade-hunter/sa3020199/stats/batting
Justin Johnson,sa3022758,813386.0,26,AA,KCR,2B,0,5.7461561502717995,0.08925318761384335,192,0.24444120842963454,0.0,35.56987246383761,0.090909091,10.9375,26.5625,33.40380549682875,33.498759305210925,79.42238267148014,0.0,0.0,0.0,0.0,5.900912488521477,Justin-Johnson-813386,/players/justin-johnson/sa3022758/stats/batting
Jack Payton,sa3022675,694552.0,24,AA,SFG,C/1B/OF,0,15.993428937673439,0.5100182149362478,191,0.32065345978861703,0.0,91.63763839848781,0.09195402300000001,6.8062827000000015,21.4659685,36.572890025575454,21.875,89.01960784313725,0.0,0.0,0.0,0.0,5.028926381334541,Jack-Payton-694552,/players/jack-payton/sa3022675/stats/batting
Manuel Palencia,sa3015659,692633.0,23,AA,NYY,C,0,16.73355851923228,0.5373406193078324,191,0.2718872156442772,0.0,63.35611209497544,0.023391812999999997,8.9005235,14.6596858,30.071599045346066,21.44927536231884,83.96624472573839,0.0,0.0,0.0,0.0,1.8827280097968504,Manuel-Palencia-692633,/players/manuel-palencia/sa3015659/stats/batting
Maddux Houghton,sa3020716,806368.0,27,AA,MIN,OF,0,3.651852290332142,0.03460837887067395,191,0.26590627244629783,0.0,46.197095332148066,0.146892655,6.8062827000000015,38.2198952,30.874316939890708,40.22038567493114,76.69172932330827,0.0,0.0,0.0,0.0,8.346358455679328,Maddux-Houghton-806368,/players/maddux-houghton/sa3020716/stats/batting
Archer Brookman,sa3020950,666386.0,27,AA,ATL,C,0,8.263216970539936,0.17304189435336975,190,0.3394681555884225,0.0,103.39919853238158,0.151515152,11.0526315,18.421052600000003,25.32637075718016,22.76923076923077,84.4155844155844,0.0,0.0,0.0,0.0,1.56331168375,Archer-Brookman-666386,/players/archer-brookman/sa3020950/stats/batting
Keyber Rodriguez,sa3005488,677601.0,25,AA,TEX,3B/SS,0,15.479950616643182,0.4899817850637523,189,0.37270867666031454,0.0,114.36927404456488,0.184971098,5.820105799999999,24.338624300000003,33.50253807106599,23.03206997084548,85.77981651376146,0.0,0.0,0.0,0.0,6.0312748751319205,Keyber-Rodriguez-677601,/players/keyber-rodriguez/sa3005488/stats/batting
Cole Fontenelle,sa3022429,694304.0,24,AA,LAA,3B,0,5.80848257085243,0.09107468123861566,188,0.241912637936308,0.0,45.02717502206674,0.088235294,7.4468085,35.63829780000001,36.5566037735849,35.835351089588386,77.47440273037543,0.0,0.0,0.0,0.0,5.1527940977682425,Cole-Fontenelle-694304,/players/cole-fontenelle/sa3022429/stats/batting
Garret Guillemette,sa3022677,695048.0,24,AA,HOU,C/1B,0,14.792422104192411,0.453551912568306,188,0.26632602544541056,0.0,53.28744518272085,0.05,10.6382978,26.5957446,28.354430379746837,25.937500000000004,90.14084507042256,0.0,0.0,0.0,0.0,6.715272261494252,Garret-Guillemette-695048,/players/garret-guillemette/sa3022677/stats/batting
Jose Salas,sa3014690,691191.0,23,AA,MIN,2B/SS,0,10.26681084111988,0.2641165755919854,188,0.276331401568778,0.0,52.61611371074596,0.156626506,7.4468085,33.510638199999995,37.410071942446045,37.43169398907104,77.82805429864256,0.0,0.0,0.0,0.0,6.330115076460008,Jose-Salas-691191,/players/jose-salas/sa3014690/stats/batting
Jonah Cox,sa3022541,813841.0,24,AA,SFG,OF,0,27.60911777030977,0.8761384335154827,183,0.4709251686181436,0.0,186.93556202912393,0.24375,8.743169300000002,16.9398907,28.767123287671232,22.600619195046438,82.70042194092827,0.0,0.0,0.0,0.0,8.349085069875986,Jonah-Cox-813841,/players/jonah-cox/sa3022541/stats/batting
John Taylor,sa3068818,822966.0,25,AA,TEX,2B/SS,0,21.39633475079201,0.6903460837887068,183,0.4367958440806696,0.0,153.82938054976592,0.195804196,17.486338699999997,22.4043715,22.271714922048996,25.0,84.52380952380952,0.0,0.0,0.0,0.0,5.146180004894327,John-Taylor-822966,/players/john-taylor/sa3068818/stats/batting
Jason Schiavone,sa3025370,828395.0,23,AA,HOU,C/1B,0,24.12693001866581,0.7923497267759563,182,0.37390688225463203,0.0,119.52772757448601,0.150684932,17.032967000000003,29.120879100000003,19.753086419753085,32.698412698412696,76.59574468085106,0.0,0.0,0.0,0.0,4.8286420354763,Jason-Schiavone-828395,/players/jason-schiavone/sa3025370/stats/batting
Sean McLain,sa3019890,683169.0,25,AA,LAD,SS,0,10.815089979573843,0.2896174863387978,182,0.33255964812341626,0.0,93.95112509956896,0.166666666,7.6923076,31.868131800000004,32.860520094562645,37.014925373134325,77.61904761904762,0.0,0.0,0.0,0.0,9.148677258498202,Sean-McLain-683169,/players/sean-mclain/sa3019890/stats/batting
Jay Beshears,sa3022485,810891.0,24,AA,MIA,1B/3B/SS,0,20.329050843449238,0.663023679417122,181,0.3540217072924198,0.0,111.3823684587376,0.22077922100000003,12.1546961,28.7292817,30.50847457627119,29.754601226993863,79.62085308056871,0.0,0.0,0.0,0.0,8.082104197587114,Jay-Beshears-810891,/players/jay-beshears/sa3022485/stats/batting
Austin Murr,sa3016967,689456.0,27,AA,PHI,1B/OF,0,10.784919262202322,0.2859744990892532,180,0.3968375814094972,0.0,133.16475460410865,0.23602484399999998,7.7777777000000015,16.1111111,29.97198879551821,16.393442622950822,88.01843317972349,0.0,0.0,0.0,0.0,6.6726943919808805,Austin-Murr-689456,/players/austin-murr/sa3016967/stats/batting
Jay Harry,sa3022607,803385.0,23,AA,TOR,2B/SS/OF,0,22.0744733460327,0.7085610200364298,179,0.3987513378764806,0.0,139.97319682353,0.25443787,3.9106145,23.4636871,47.471910112359545,27.966101694915253,84.21052631578947,0.0,0.0,0.0,0.0,5.431895180033507,Jay-Harry-803385,/players/jay-harry/sa3022607/stats/batting
Wilfred Veras,sa3015178,691442.0,23,AA,CHW,OF,0,9.848773710002696,0.24408014571949,178,0.28417162078150204,0.0,69.46879801497907,0.13125,7.865168499999999,30.8988764,34.79381443298969,38.93333333333333,73.58490566037736,0.0,0.0,0.0,0.0,5.4349491169690705,Wilfred-Veras-691442,/players/wilfred-veras/sa3015178/stats/batting
Zach Kokoska,sa3017165,694808.0,27,AA,COL,1B/OF,0,7.718110202021389,0.14571948998178508,178,0.4091061986772354,0.0,145.1935683459977,0.307692307,8.988764,29.7752808,41.9811320754717,31.47699757869249,78.31325301204821,0.0,0.0,0.0,0.0,7.03611449396678,Zach-Kokoska-694808,/players/zachary-kokoska/sa3017165/stats/batting
Caden Rose,sa3023458,694896.0,24,AA,BOS,OF,0,14.19128053291764,0.4353369763205829,178,0.31853054202882586,0.0,86.76001182714874,0.111111111,11.235955,29.2134831,27.57793764988009,36.19047619047619,76.07655502392346,0.0,0.0,0.0,0.0,6.657952792296803,Caden-Rose-694896,/players/caden-rose/sa3023458/stats/batting
Payton Green,sa3025195,700243.0,23,AA,MIA,2B/SS,0,19.25687289911652,0.6211293260473588,177,0.3429653024673462,0.0,104.49191959795799,0.217948718,9.039548,32.7683615,33.23262839879154,32.710280373831765,83.72093023255816,0.0,0.0,0.0,0.0,7.211129134886181,Payton-Green-700243,/players/payton-green/sa3025195/stats/batting
Josh Hood,sa3020268,681377.0,25,AA,SEA,3B/SS,0,10.427689763156293,0.2768670309653916,176,0.2899444956671108,0.0,77.14212482704312,0.207792208,10.7954545,32.95454539999999,29.87341772151899,34.890965732087224,77.48917748917748,0.0,0.0,0.0,0.0,7.688732019289271,Josh-Hood-681377,/players/joshua-hood/sa3020268/stats/batting
Tyler McDonough,sa3016869,694812.0,27,AA,BOS,2B/OF,0,8.137702376837284,0.16757741347905283,175,0.3344776616540066,0.0,96.87320878222644,0.160839161,15.428571400000001,31.4285714,24.065420560747665,30.592105263157894,80.56872037914692,0.0,0.0,0.0,0.0,8.566121750618267,Tyler-McDonough-694812,/players/tyler-mcdonough/sa3016869/stats/batting
Bobby Boser,sa3027420,804119.0,23,AA,ATH,SS,0,19.101429489350927,0.6083788706739527,175,0.3438796758651733,0.0,97.22864966710094,0.19463087199999998,12.0,30.857142800000002,28.969359331476326,40.18691588785047,70.4035874439462,0.0,0.0,0.0,0.0,7.3793647198067465,Bobby-Boser-804119,/players/robert-boser/sa3027420/stats/batting
Scott Bandura,sa3022699,814154.0,24,AA,SFG,OF,0,27.942234437194518,0.8925318761384335,174,0.4057195681577537,0.0,145.58407690018763,0.154929578,14.367816,17.241379300000002,29.44297082228117,19.41747572815534,83.87096774193549,0.0,0.0,0.0,0.0,7.644878515429393,Scott-Bandura-814154,/players/scott-bandura/sa3022699/stats/batting
Blake Rambusch,sa3020008,800683.0,26,AA,SEA,2B/OF,0,13.600360906093911,0.40437158469945356,172,0.33910845046819643,0.0,107.41362801180624,0.047297297,12.7906976,16.279069699999997,25.201072386058982,24.253731343283587,90.86294416243656,0.0,0.0,0.0,0.0,6.800597534205682,Blake-Rambusch-800683,/players/blake-rambusch/sa3020008/stats/batting
Juan Matheus,sa3018611,801276.0,22,AA,MIA,3B/SS,0,27.932806329358783,0.8907103825136612,172,0.34619572388349906,0.0,106.50514667483652,0.14379085,6.395348800000002,15.116279,30.745341614906835,16.333333333333332,90.77669902912622,0.0,0.0,0.0,0.0,4.849044572883267,Juan-Matheus-801276,/players/juan-matheus/sa3018611/stats/batting
Vincent Perozo,sa3015188,691710.0,23,AA,NYM,C,0,7.776697966234122,0.15300546448087432,170,0.2857854289167068,0.0,72.0607715258713,0.17197452300000002,2.3529411,32.352941099999995,43.69230769230769,31.896551724137932,77.14285714285717,0.0,0.0,0.0,0.0,1.1845238025,Vincent-Perozo-691710,/players/vincent-perozo/sa3015188/stats/batting
Ronald Rosario,sa3015525,691385.0,23,AA,BOS,C,0,15.15950535044086,0.46994535519125685,170,0.3431606285712298,0.0,102.37969250168415,0.183544304,5.8823529,24.117647,38.70056497175141,34.84848484848485,80.69306930693071,0.0,0.0,0.0,0.0,4.457288618455757,Ronald-Rosario-691385,/players/ronald-rosario/sa3015525/stats/batting
Ralphy Velazquez,sa3023013,806252.0,21,AA,CLE,1B,0,34.97435656833412,0.9744990892531876,169,0.4264081568407589,0.0,161.05398365919203,0.24827586199999999,13.017751400000002,18.3431952,28.6096256684492,27.24358974358974,82.92682926829268,0.0,0.0,0.0,0.0,5.231325919043805,Ralphy-Velazquez-806252,/players/raffaele-velazquez/sa3023013/stats/batting
Matt Rudick,sa3017334,689822.0,27,AA,NYM,OF,0,7.050600771875465,0.13296903460837886,169,0.2882637544756844,0.0,73.63245312642617,0.118518519,15.976331299999998,21.8934911,28.94117647058824,25.675675675675674,79.38144329896906,0.0,0.0,0.0,0.0,4.828357861469714,Matt-Rudick-689822,/players/matthew-rudick/sa3017334/stats/batting
Dasan Brown,sa3011717,672018.0,24,AA,MIL,OF,0,13.186825295989303,0.38979963570127507,168,0.2975961765843237,0.0,74.70915787936198,0.04444444400000001,16.0714285,29.166666600000006,25.48076923076923,34.55882352941176,73.89162561576354,0.0,0.0,0.0,0.0,5.2365937096890285,Dasan-Brown-672018,/players/dasan-brown/sa3011717/stats/batting
